TC2004_ID,NAME,TotalOfPremise,Comparison_Prop,Convenience_Prop,Leisure_Prop,Services_Prop,Vacant_Prop
TC0757,Llandeilo,1,1,0,0,0,0
TC0758,Llandrindod Wells,1,0,0,0,1,0
TC0759,Llandudno,189,0.423280423,0.047619048,0.275132275,0.169312169,0.084656085
RC0371,Llandudno Retail Core,126,0.468253968,0.063492063,0.182539683,0.19047619,0.095238095
TC0760,Llanelli,76,0.539473684,0.092105263,0.105263158,0.223684211,0.039473684
RC0372,Llanelli Retail Core,65,0.6,0.061538462,0.046153846,0.246153846,0.046153846
TC0761,Llangefni,7,0.571428571,0,0.142857143,0.285714286,0
TC0763,Llanidloes,2,0,0,0,1,0
TC0764,Llanrwst,NA,NA,NA,NA,NA,NA
TC0765,Llantwit Major,NA,NA,NA,NA,NA,NA
RC0373,Llantwit Major Retail Core,NA,NA,NA,NA,NA,NA
TC0766,"London End, Beaconsfield",6,0.166666667,0,0.5,0.333333333,0
RC0374,"London Road, Brighton Retail Core",102,0.382352941,0.107843137,0.254901961,0.225490196,0.029411765
TC0767,"London Road, Leigh-on-Sea",1,1,0,0,0,0
TC0768,Long Eaton,223,0.35426009,0.076233184,0.192825112,0.304932735,0.071748879
RC0375,Long Eaton Retail Core,130,0.407692308,0.092307692,0.192307692,0.253846154,0.053846154
TC0769,Longbenton,4,0.25,0.5,0,0.25,0
TC0771,Longsight,39,0.358974359,0.256410256,0.128205128,0.205128205,0.051282051
TC0772,Longton,45,0.488888889,0.111111111,0.088888889,0.311111111,0
RC0376,Longton Retail Core,43,0.488372093,0.11627907,0.093023256,0.302325581,0
TC0773,Looe,3,0.333333333,0.333333333,0,0.333333333,0
TC0774,Loughborough,410,0.373170732,0.070731707,0.197560976,0.280487805,0.07804878
RC0377,Loughborough Retail Core,319,0.404388715,0.072100313,0.181818182,0.272727273,0.068965517
TC0775,Loughton,181,0.425414365,0.049723757,0.17679558,0.276243094,0.071823204
TC0776,Louth,231,0.432900433,0.103896104,0.207792208,0.255411255,0
RC0378,Louth Retail Core,162,0.475308642,0.098765432,0.179012346,0.24691358,0
TC0777,Low Fell,15,0.266666667,0.2,0.066666667,0.4,0.066666667
TC0779,Lower Edmonton,75,0.4,0.146666667,0.226666667,0.186666667,0.04
RC0379,Lower Edmonton Retail Core,31,0.612903226,0.064516129,0.129032258,0.161290323,0.032258065
TC0780,Lower Halliford,3,0.333333333,0.666666667,0,0,0
TC0781,Lowestoft,223,0.457399103,0.053811659,0.165919283,0.278026906,0.044843049
RC0380,Lowestoft Retail Core,125,0.472,0.056,0.128,0.304,0.04
RC0381,"Ludgate Hill, London Retail Core",43,0.23255814,0.093023256,0.418604651,0.209302326,0.046511628
TC0782,Ludlow,20,0.6,0.05,0,0.3,0.05
RC0382,Ludlow Retail Core,9,0.555555556,0,0,0.444444444,0
TC0783,Luton,477,0.28721174,0.05870021,0.274633124,0.303983229,0.075471698
RC0383,Luton Retail Core,276,0.380434783,0.047101449,0.195652174,0.322463768,0.054347826
TC0784,Lutterworth,4,0.25,0.5,0,0.25,0
TC0785,Lydney,1,0,0,0,1,0
TC0786,Lyme Regis,2,0,0.5,0,0.5,0
TC0787,Lymington,196,0.535714286,0.025510204,0.142857143,0.239795918,0.056122449
TC0789,Lyndhurst,3,0.333333333,0.333333333,0.333333333,0,0
TC0790,Lytham,67,0.358208955,0.119402985,0.208955224,0.28358209,0.029850746
TC0791,Lytham St. Annes,114,0.359649123,0.114035088,0.131578947,0.298245614,0.096491228
RC0386,Lytham St. Annes Retail Core,72,0.402777778,0.097222222,0.083333333,0.319444444,0.097222222
TC0792,Mablethorpe,3,0.333333333,0.333333333,0,0.333333333,0
TC0793,Macclesfield,396,0.404040404,0.053030303,0.189393939,0.232323232,0.121212121
RC0387,Macclesfield Retail Core,253,0.395256917,0.059288538,0.158102767,0.252964427,0.134387352
TC0794,Machynlleth,1,0,0,0,1,0
TC0795,Maesteg,5,0.2,0,0.2,0.4,0.2
TC0796,Maghull,17,0.352941176,0.176470588,0.058823529,0.411764706,0
TC0797,Maidenhead,277,0.342960289,0.054151625,0.241877256,0.285198556,0.075812274
RC0388,Maidenhead Retail Core,229,0.379912664,0.056768559,0.187772926,0.296943231,0.07860262
TC0798,Maidstone,496,0.4375,0.050403226,0.195564516,0.258064516,0.058467742
RC0389,Maidstone Retail Core,346,0.424855491,0.049132948,0.208092486,0.268786127,0.049132948
TC0799,Maindy,6,0.5,0.166666667,0,0.333333333,0
TC0800,Maitland Park,39,0.153846154,0.282051282,0.256410256,0.102564103,0.205128205
TC0801,Maldon,3,0,0.666666667,0,0,0.333333333
RC0390,Maldon Retail Core,2,0,0.5,0,0,0.5
TC0802,Malmesbury,6,0.5,0.333333333,0,0.166666667,0
TC0803,Malton,4,0.5,0.25,0,0.25,0
RC0391,Malton Retail Core,2,0.5,0,0,0.5,0
TC0804,Manchester,1500,0.333333333,0.05,0.350666667,0.178,0.088
RC0392,Manchester Retail Core,794,0.474811083,0.046599496,0.226700252,0.171284635,0.080604534
TC0805,Mansfield,388,0.353092784,0.067010309,0.195876289,0.291237113,0.092783505
RC0393,Mansfield Retail Core,293,0.389078498,0.075085324,0.163822526,0.273037543,0.098976109
TC0807,March,5,0.4,0,0,0.6,0
TC0808,Margate,173,0.283236994,0.063583815,0.248554913,0.208092486,0.196531792
RC0394,Margate Retail Core,109,0.321100917,0.064220183,0.211009174,0.201834862,0.201834862
TC0810,Market Drayton,8,0.625,0.125,0,0.125,0.125
TC0811,Market Harborough,231,0.415584416,0.064935065,0.181818182,0.25974026,0.077922078
RC0396,Market Harborough Retail Core,168,0.44047619,0.06547619,0.18452381,0.226190476,0.083333333
TC0812,Market Rasen,3,0.666666667,0,0,0.333333333,0
TC0813,Market Warsop,NA,NA,NA,NA,NA,NA
TC0814,Marlborough,149,0.496644295,0.067114094,0.22147651,0.181208054,0.033557047
RC0397,Marlborough Retail Core,68,0.5,0.058823529,0.147058824,0.25,0.044117647
TC0815,Marlow,159,0.421383648,0.050314465,0.169811321,0.295597484,0.062893082
RC0398,Marlow Retail Core,77,0.441558442,0.064935065,0.142857143,0.285714286,0.064935065
TC0816,Marple,20,0.3,0.25,0,0.45,0
TC0817,"Marsh Road, Luton",1,0,0,0,1,0
TC0818,Maryport,1,1,0,0,0,0
TC0819,Matlock,7,0.571428571,0,0.142857143,0.285714286,0
RC0400,Matlock Retail Core,7,0.571428571,0,0.142857143,0.285714286,0
TC0820,Meadowhall Shopping Centre,237,0.734177215,0.046413502,0.126582278,0.084388186,0.008438819
RC0401,Meadowhall Shopping Centre Retail Core,228,0.754385965,0.039473684,0.109649123,0.087719298,0.00877193
TC0821,Melksham,2,0,0,0,1,0
TC0822,Melton Mowbray,236,0.347457627,0.084745763,0.211864407,0.283898305,0.072033898
RC0402,Melton Mowbray Retail Core,192,0.364583333,0.083333333,0.197916667,0.276041667,0.078125
TC0823,"Melton Road, Leicester",2,0.5,0,0,0.5,0
TC0824,Mere Green,19,0.263157895,0.263157895,0,0.368421053,0.105263158
TC0825,Merry Hill Centre,170,0.676470588,0.052941176,0.129411765,0.141176471,0
RC0404,Merry Hill Centre Retail Core,170,0.676470588,0.052941176,0.129411765,0.141176471,0
TC0826,Merthyr Tydfil,91,0.483516484,0.076923077,0.153846154,0.263736264,0.021978022
RC0406,Merthyr Tydfil Retail Core,67,0.552238806,0.089552239,0.089552239,0.268656716,0
TC0827,Mexborough,23,0.260869565,0.217391304,0.043478261,0.47826087,0
RC0407,Mexborough Retail Core,18,0.333333333,0.222222222,0.055555556,0.388888889,0
TC0829,Middlesbrough,592,0.344594595,0.065878378,0.244932432,0.222972973,0.121621622
RC0408,Middlesbrough Retail Core,375,0.410666667,0.061333333,0.202666667,0.226666667,0.098666667
TC0830,Middleton,96,0.354166667,0.125,0.166666667,0.28125,0.072916667
RC0409,Middleton Retail Core,47,0.468085106,0.191489362,0.085106383,0.212765957,0.042553191
TC0831,Midhurst,4,0.5,0,0,0.5,0
TC0832,Midsomer Norton,15,0.266666667,0.2,0.066666667,0.466666667,0
TC0833,Mildenhall,5,0.2,0,0,0.8,0
TC0834,Milford Haven,5,0.4,0,0.2,0.4,0
TC0835,Mill Hill,115,0.295652174,0.095652174,0.2,0.365217391,0.043478261
TC0836,"Mill Road, Cambridge",36,0.083333333,0.111111111,0.444444444,0.25,0.111111111
TC0837,Millfield,11,0.454545455,0.090909091,0.090909091,0.363636364,0
TC0838,Millom,1,0,1,0,0,0
TC0839,Milton Keynes,323,0.492260062,0.052631579,0.210526316,0.216718266,0.027863777
RC0410,Milton Keynes Retail Core,232,0.659482759,0.051724138,0.13362069,0.137931034,0.017241379
TC0840,"Milton Road, Cambridge",41,0.195121951,0.195121951,0.317073171,0.268292683,0.024390244
TC0841,Minehead,4,0.75,0.25,0,0,0
RC0411,Minehead Retail Core,4,0.75,0.25,0,0,0
TC0843,Mitcham,90,0.166666667,0.155555556,0.2,0.366666667,0.111111111
TC0844,Mold,16,0.125,0.375,0.0625,0.3125,0.125
RC0412,Mold Retail Core,9,0.222222222,0.222222222,0,0.333333333,0.222222222
TC0845,Molesey Lock,4,0,0.25,0.5,0.25,0
TC0846,Monmouth,8,0.625,0.125,0,0.25,0
RC0413,Monmouth Retail Core,5,0.6,0,0,0.4,0
RC0414,Moorgate Retail Core,29,0.379310345,0.068965517,0.24137931,0.137931034,0.172413793
TC0847,Morden,129,0.178294574,0.139534884,0.271317829,0.325581395,0.085271318
TC0848,Morecambe,95,0.4,0.084210526,0.284210526,0.231578947,0
RC0415,Morecambe Retail Core,72,0.472222222,0.097222222,0.208333333,0.222222222,0
TC0849,Moreton,6,0.333333333,0.166666667,0,0.5,0
TC0850,Moreton-in-Marsh,2,0,0.5,0,0.5,0
TC0851,Morley,93,0.322580645,0.086021505,0.182795699,0.408602151,0
RC0416,Morley Retail Core,59,0.372881356,0.118644068,0.13559322,0.372881356,0
TC0852,Morpeth,160,0.325,0.0875,0.21875,0.325,0.04375
RC0417,Morpeth Retail Core,130,0.338461538,0.092307692,0.207692308,0.307692308,0.053846154
TC0853,Morriston,21,0.476190476,0.095238095,0.095238095,0.333333333,0
TC0854,Moseley,13,0.153846154,0.076923077,0.307692308,0.461538462,0
RC0418,"Mount Pleasant, Tunbridge Wells Retail Core",107,0.551401869,0.018691589,0.121495327,0.299065421,0.009345794
TC0855,Mountain Ash,1,0,0,0,1,0
TC0856,"Munster Road, Fulham",24,0.458333333,0,0.125,0.25,0.166666667
TC0857,Muswell Hill,163,0.386503067,0.110429448,0.226993865,0.257668712,0.018404908
RC0419,Muswell Hill Retail Core,64,0.390625,0.15625,0.203125,0.25,0
TC0858,Mutley,98,0.204081633,0.081632653,0.265306122,0.428571429,0.020408163
TC0859,Nailsea,27,0.407407407,0.185185185,0.074074074,0.296296296,0.037037037
RC0420,Nailsea Retail Core,11,0.454545455,0.181818182,0,0.363636364,0
TC0860,Nailsworth,8,0.25,0.25,0.125,0.375,0
TC0861,Nantwich,12,0.333333333,0.166666667,0,0.5,0
RC0421,Nantwich Retail Core,12,0.333333333,0.166666667,0,0.5,0
TC0862,"Nantwich Road, Crewe",97,0.175257732,0.051546392,0.24742268,0.412371134,0.113402062
TC0863,"Narborough Road, Leicester",8,0.375,0.125,0.25,0.25,0
TC0864,Neath,198,0.439393939,0.090909091,0.212121212,0.252525253,0.005050505
RC0422,Neath Retail Core,139,0.45323741,0.09352518,0.201438849,0.244604317,0.007194245
TC0865,Nelson,15,0.533333333,0.2,0.066666667,0.2,0
RC0423,Nelson Retail Core,14,0.5,0.214285714,0.071428571,0.214285714,0
TC0866,Neston,2,0,0.5,0,0.5,0
TC0867,New Alresford,7,0.142857143,0.285714286,0,0.571428571,0
TC0869,New Ferry,2,0.5,0,0,0,0.5
TC0870,New Malden,137,0.284671533,0.080291971,0.240875912,0.335766423,0.058394161
RC0424,New Malden Retail Core,64,0.328125,0.0625,0.203125,0.34375,0.0625
TC0871,New Milton,123,0.455284553,0.048780488,0.113821138,0.308943089,0.073170732
RC0425,New Milton Retail Core,58,0.482758621,0.086206897,0.120689655,0.24137931,0.068965517
TC0872,Newark-on-Trent,418,0.394736842,0.064593301,0.181818182,0.253588517,0.105263158
RC0426,Newark-on-Trent Retail Core,350,0.428571429,0.065714286,0.157142857,0.245714286,0.102857143
TC0874,Newburn,2,0.5,0,0,0.5,0
TC0875,Newbury,305,0.367213115,0.042622951,0.219672131,0.275409836,0.095081967
RC0427,Newbury Retail Core,222,0.418918919,0.040540541,0.166666667,0.283783784,0.09009009
TC0876,Newcastle-under-Lyme,371,0.363881402,0.080862534,0.221024259,0.299191375,0.035040431
RC0428,Newcastle-under-Lyme Retail Core,256,0.40625,0.10546875,0.203125,0.24609375,0.0390625
TC0877,Newcastle-upon-Tyne,1082,0.319778189,0.051756007,0.354898336,0.195009242,0.078558226
RC0429,Newcastle-upon-Tyne Retail Core,726,0.374655647,0.060606061,0.278236915,0.20523416,0.081267218
TC0878,Newent,NA,NA,NA,NA,NA,NA
TC0879,Newhaven,4,0.25,0,0,0.75,0
TC0880,Newmarket,209,0.397129187,0.081339713,0.229665072,0.282296651,0.009569378
RC0430,Newmarket Retail Core,151,0.42384106,0.079470199,0.198675497,0.284768212,0.013245033
TC0882,Newport Pagnell,4,0.5,0,0,0.5,0
TC0883,"Newport, IOW",321,0.46105919,0.046728972,0.171339564,0.261682243,0.059190031
RC0432,"Newport, IOW Retail Core",247,0.506072874,0.04048583,0.145748988,0.238866397,0.068825911
TC0884,"Newport, Monmouthshire",333,0.369369369,0.054054054,0.21021021,0.273273273,0.093093093
RC0433,"Newport, Monmouthshire Retail Core",270,0.411111111,0.059259259,0.196296296,0.255555556,0.077777778
TC0885,"Newport, Shropshire",17,0.411764706,0.117647059,0.058823529,0.411764706,0
TC0886,Newquay,177,0.423728814,0.09039548,0.322033898,0.146892655,0.016949153
RC0434,Newquay Retail Core,50,0.5,0.14,0.18,0.14,0.04
TC0887,Newton Abbot,247,0.400809717,0.068825911,0.198380567,0.259109312,0.072874494
RC0435,Newton Abbot Retail Core,174,0.413793103,0.068965517,0.189655172,0.247126437,0.08045977
TC0888,Newton Aycliffe,12,0.666666667,0.083333333,0,0.25,0
RC0436,Newton Aycliffe Retail Core,10,0.6,0.1,0,0.3,0
TC0890,"Newtown, Powys",3,0.666666667,0.333333333,0,0,0
RC0437,"Newtown, Powys Retail Core",2,0.5,0.5,0,0,0
TC0892,Norbury,105,0.19047619,0.133333333,0.266666667,0.342857143,0.066666667
TC0893,Normanton,2,0,0,0,1,0
TC0894,"North Camp, Farnborough",10,0.5,0.1,0.1,0.3,0
TC0895,North Cheam,73,0.301369863,0.082191781,0.191780822,0.301369863,0.123287671
TC0896,"North End, Portsmouth",45,0.266666667,0.066666667,0.177777778,0.466666667,0.022222222
TC0897,North Finchley,258,0.313953488,0.07751938,0.26744186,0.30620155,0.034883721
RC0440,North Finchley Retail Core,83,0.34939759,0.072289157,0.277108434,0.253012048,0.048192771
TC0898,North Harrow,50,0.26,0.18,0.22,0.28,0.06
TC0899,North Oxford,45,0.377777778,0.155555556,0.266666667,0.155555556,0.044444444
TC0900,North Seaton Industrial Estate,2,1,0,0,0,0
TC0901,North Shields,234,0.316239316,0.08974359,0.213675214,0.282051282,0.098290598
RC0441,North Shields Retail Core,132,0.363636364,0.113636364,0.181818182,0.265151515,0.075757576
TC0902,North Walsham,2,1,0,0,0,0
TC0903,Northallerton,166,0.463855422,0.090361446,0.144578313,0.295180723,0.006024096
RC0443,Northallerton Retail Core,123,0.520325203,0.113821138,0.105691057,0.25203252,0.008130081
TC0904,Northampton,527,0.332068311,0.056925996,0.24857685,0.269449715,0.092979127
RC0444,Northampton Retail Core,416,0.348557692,0.055288462,0.211538462,0.28125,0.103365385
TC0905,"Northenden, Manchester",40,0.2,0.075,0.25,0.35,0.125
TC0906,Northfield,65,0.538461538,0.107692308,0.061538462,0.276923077,0.015384615
RC0445,Northfield Retail Core,39,0.615384615,0.153846154,0.051282051,0.179487179,0
TC0908,Northwich,161,0.465838509,0.068322981,0.136645963,0.291925466,0.037267081
RC0446,Northwich Retail Core,109,0.568807339,0.082568807,0.082568807,0.220183486,0.04587156
TC0909,Northwood,84,0.273809524,0.071428571,0.25,0.357142857,0.047619048
TC0910,Northwood Hill Station,6,0.333333333,0,0.5,0.166666667,0
TC0912,Norwich,737,0.476255088,0.046132972,0.198100407,0.223880597,0.055630936
RC0447,Norwich Retail Core,544,0.505514706,0.042279412,0.150735294,0.237132353,0.064338235
RC0448,Notting Hill Gate Retail Core,104,0.336538462,0.057692308,0.317307692,0.201923077,0.086538462
TC0913,Nottingham,1363,0.363169479,0.063096112,0.280264123,0.207630227,0.085840059
RC0449,Nottingham Retail Core,968,0.422520661,0.07231405,0.247933884,0.204545455,0.05268595
TC0914,Nuneaton,295,0.427118644,0.074576271,0.155932203,0.294915254,0.047457627
RC0450,Nuneaton Retail Core,242,0.41322314,0.08677686,0.157024793,0.29338843,0.049586777
TC0915,Oadby,17,0.235294118,0.176470588,0.058823529,0.470588235,0.058823529
TC0916,Oakengates,8,0.25,0.25,0.375,0.125,0
TC0917,Oakham,3,0.666666667,0.333333333,0,0,0
RC0451,Oakham Retail Core,2,0.5,0.5,0,0,0
TC0918,"Oakwood, Leeds",44,0.386363636,0.022727273,0.181818182,0.295454545,0.113636364
TC0919,Odiham,NA,NA,NA,NA,NA,NA
TC0920,Okehampton,4,0,0.25,0,0.75,0
TC0921,Old Bexley,2,0.5,0,0,0.5,0
RC0452,"Old Marylebone Road, London Retail Core",76,0.276315789,0.065789474,0.368421053,0.25,0.039473684
TC0922,"Old Swan, Liverpool",32,0.3125,0.15625,0.03125,0.40625,0.09375
TC0923,Oldham,334,0.365269461,0.047904192,0.24251497,0.260479042,0.083832335
RC0453,Oldham Retail Core,226,0.438053097,0.057522124,0.194690265,0.261061947,0.048672566
TC0924,Olney,NA,NA,NA,NA,NA,NA
TC0925,Olton,NA,NA,NA,NA,NA,NA
TC0926,Ormskirk,116,0.422413793,0.112068966,0.155172414,0.25,0.060344828
RC0454,Ormskirk Retail Core,103,0.427184466,0.126213592,0.145631068,0.242718447,0.058252427
TC0927,Orpington,222,0.369369369,0.09009009,0.189189189,0.288288288,0.063063063
RC0455,Orpington Retail Core,141,0.439716312,0.092198582,0.113475177,0.276595745,0.078014184
TC0928,Ossett,5,0,0.2,0,0.8,0
TC0929,Oswestry,20,0.45,0.35,0,0.2,0
RC0456,Oswestry Retail Core,17,0.529411765,0.294117647,0,0.176470588,0
TC0930,Otley,36,0.388888889,0.111111111,0.055555556,0.416666667,0.027777778
RC0457,Otley Retail Core,26,0.461538462,0.076923077,0.076923077,0.346153846,0.038461538
TC0931,Ottery St. Mary,NA,NA,NA,NA,NA,NA
TC0932,Oundle,4,0.25,0,0,0.75,0
TC0933,Oxford,510,0.388235294,0.07254902,0.317647059,0.145098039,0.076470588
RC0458,Oxford Retail Core,427,0.423887588,0.081967213,0.266978923,0.145199063,0.081967213
TC0934,Oxted,107,0.420560748,0.074766355,0.14953271,0.327102804,0.028037383
TC0935,Oystermouth,12,0.25,0.25,0,0.5,0
RC0459,Paddington Retail Core,13,0.230769231,0.153846154,0.538461538,0.076923077,0
TC0937,Paignton,270,0.37037037,0.103703704,0.222222222,0.225925926,0.077777778
RC0460,Paignton Retail Core,170,0.364705882,0.135294118,0.176470588,0.229411765,0.094117647
TC0938,Palmers Green,145,0.303448276,0.068965517,0.227586207,0.331034483,0.068965517
RC0461,Palmers Green Retail Core,70,0.271428571,0.071428571,0.242857143,0.314285714,0.1
TC0939,Pangbourne,17,0.235294118,0.176470588,0.117647059,0.470588235,0
TC0940,Parkgate Retail World,33,0.818181818,0.03030303,0.090909091,0.03030303,0.03030303
RC0462,Parkgate Retail World Retail Core,33,0.818181818,0.03030303,0.090909091,0.03030303,0.03030303
TC0941,Parkstone,127,0.322834646,0.094488189,0.118110236,0.346456693,0.118110236
TC0942,Peckham,283,0.310954064,0.212014134,0.173144876,0.22614841,0.077738516
RC0463,Peckham Retail Core,90,0.433333333,0.2,0.133333333,0.177777778,0.055555556
TC0943,Pembroke,2,0.5,0.5,0,0,0
TC0944,Pembroke Dock,2,0.5,0,0,0,0.5
TC0945,Penarth,3,0.333333333,0.333333333,0,0,0.333333333
TC0946,Penge,94,0.276595745,0.117021277,0.244680851,0.319148936,0.042553191
TC0947,Penrith,58,0.396551724,0.068965517,0.293103448,0.206896552,0.034482759
RC0464,Penrith Retail Core,48,0.4375,0.083333333,0.229166667,0.208333333,0.041666667
TC0948,Penzance,285,0.431578947,0.101754386,0.192982456,0.196491228,0.077192982
RC0465,Penzance Retail Core,194,0.43814433,0.134020619,0.170103093,0.18556701,0.072164948
TC0949,Perry Barr,58,0.672413793,0.068965517,0.103448276,0.120689655,0.034482759
RC0466,Perry Barr Retail Core,57,0.684210526,0.070175439,0.087719298,0.122807018,0.035087719
TC0951,Pershore,NA,NA,NA,NA,NA,NA
TC0953,Peterborough,451,0.359201774,0.050997783,0.22616408,0.266075388,0.097560976
RC0467,Peterborough Retail Core,374,0.409090909,0.048128342,0.184491979,0.256684492,0.101604278
TC0954,Peterlee,40,0.6,0.1,0.025,0.25,0.025
RC0468,Peterlee Retail Core,40,0.6,0.1,0.025,0.25,0.025
TC0955,Petersfield,188,0.446808511,0.042553191,0.186170213,0.292553191,0.031914894
RC0469,Petersfield Retail Core,129,0.457364341,0.054263566,0.170542636,0.294573643,0.023255814
TC0956,Petts Wood,131,0.34351145,0.114503817,0.198473282,0.320610687,0.022900763
TC0957,Petworth,2,0.5,0,0,0.5,0
TC0958,Pickering,NA,NA,NA,NA,NA,NA
TC0959,"Pickford Lane, Bexleyheath",30,0.266666667,0.166666667,0.2,0.3,0.066666667
TC0960,Pinner,131,0.328244275,0.083969466,0.152671756,0.358778626,0.076335878
RC0471,Pinner Retail Core,67,0.313432836,0.059701493,0.179104478,0.298507463,0.149253731
TC0961,Pismire Hill,8,0.125,0.375,0.125,0.375,0
TC0962,Pitsea,6,0.166666667,0.166666667,0.333333333,0.333333333,0
TC0963,"Pitshanger Lane, Ealing",40,0.2,0.175,0.275,0.325,0.025
TC0964,Plymouth,526,0.513307985,0.072243346,0.231939163,0.16539924,0.017110266
RC0472,Plymouth Retail Core,395,0.582278481,0.073417722,0.141772152,0.182278481,0.020253165
TC0965,Plympton,19,0.421052632,0.105263158,0,0.473684211,0
TC0966,Plymstock,23,0.304347826,0.173913043,0,0.52173913,0
TC0967,Pocklington,98,0.346938776,0.091836735,0.204081633,0.295918367,0.06122449
TC0968,Pontefract,220,0.331818182,0.059090909,0.240909091,0.345454545,0.022727273
RC0473,Pontefract Retail Core,175,0.342857143,0.074285714,0.24,0.314285714,0.028571429
TC0969,Ponteland,3,0.333333333,0.666666667,0,0,0
TC0970,Pontypool,10,0.5,0.1,0,0.3,0.1
TC0971,Pontypridd,150,0.433333333,0.133333333,0.14,0.266666667,0.026666667
RC0474,Pontypridd Retail Core,107,0.495327103,0.177570093,0.074766355,0.224299065,0.028037383
TC0972,Poole,336,0.398809524,0.068452381,0.235119048,0.255952381,0.041666667
RC0475,Poole Retail Core,222,0.472972973,0.067567568,0.148648649,0.27027027,0.040540541
TC0973,Porchester,60,0.3,0.166666667,0.116666667,0.333333333,0.083333333
TC0974,Port Talbot,111,0.423423423,0.081081081,0.216216216,0.261261261,0.018018018
TC0975,Porth,1,0,0,0,1,0
TC0976,Porthcawl,5,0.2,0.6,0,0.2,0
TC0977,Porthmadog,2,0,1,0,0,0
TC0978,Portishead,21,0.285714286,0.142857143,0.047619048,0.523809524,0
TC0979,"Portobello Road, London",59,0.322033898,0.186440678,0.186440678,0.186440678,0.118644068
RC0478,"Portobello Road, London Retail Core",98,0.469387755,0.051020408,0.295918367,0.102040816,0.081632653
TC0980,Portslade-by-Sea,58,0.379310345,0.086206897,0.172413793,0.275862069,0.086206897
TC0981,Portsmouth,250,0.4,0.08,0.216,0.216,0.088
RC0479,Portsmouth Retail Core,190,0.5,0.063157895,0.168421053,0.205263158,0.063157895
TC0982,Portswood,98,0.265306122,0.163265306,0.214285714,0.275510204,0.081632653
TC0983,Potters Bar,3,0.333333333,0.333333333,0,0.333333333,0
TC0984,Potton,NA,NA,NA,NA,NA,NA
TC0985,Poulton-le-Fylde,11,0.454545455,0.181818182,0,0.363636364,0
TC0986,Poynton,8,0.25,0.25,0.125,0.375,0
TC0988,Prescot,15,0.533333333,0.2,0.133333333,0.133333333,0
RC0482,Prescot Retail Core,5,0.6,0.2,0.2,0,0
TC0989,Prestatyn,6,0.666666667,0,0,0.333333333,0
TC0990,Preston,511,0.40704501,0.064579256,0.225048924,0.183953033,0.119373777
RC0483,Preston Retail Core,374,0.446524064,0.069518717,0.184491979,0.20855615,0.090909091
TC0993,Princes Risborough,5,0,0.2,0,0.8,0
TC0995,Pudsey,5,0.2,0,0,0.8,0
TC0996,Purley,131,0.229007634,0.038167939,0.27480916,0.351145038,0.106870229
RC0484,Purley Retail Core,88,0.227272727,0.034090909,0.272727273,0.352272727,0.113636364
TC0997,Putney,391,0.304347826,0.066496164,0.265984655,0.278772379,0.084398977
RC0485,Putney Retail Core,117,0.495726496,0.042735043,0.205128205,0.205128205,0.051282051
TC0998,Pwllheli,5,0.2,0.6,0,0.2,0
RC0486,"Queen Street, City of London Retail Core",70,0.3,0.1,0.414285714,0.171428571,0.014285714
TC1000,"Queens Road, Weybridge",32,0.4375,0.125,0.15625,0.21875,0.0625
TC1001,Radcliffe,12,0.25,0.083333333,0.083333333,0.583333333,0
TC1002,Radlett,1,0,1,0,0,0
TC1003,Rainham,20,0.3,0.15,0.05,0.45,0.05
TC1004,Ramsbottom,6,0.333333333,0.166666667,0,0.5,0
TC1005,Ramsey,6,0.333333333,0.166666667,0,0.5,0
TC1006,Ramsgate,229,0.305676856,0.07860262,0.244541485,0.227074236,0.144104803
RC0488,Ramsgate Retail Core,142,0.345070423,0.091549296,0.176056338,0.225352113,0.161971831
TC1008,"Ravenside Retail Park, Bexhill-on-Sea",10,0.7,0.1,0.1,0.1,0
RC0489,"Ravenside Retail Park, Bexhill-on-Sea Retail Core",10,0.7,0.1,0.1,0.1,0
TC1009,Rawtenstall,4,0.5,0.25,0,0.25,0
TC1010,Rayleigh,55,0.363636364,0.109090909,0.109090909,0.381818182,0.036363636
RC0491,Rayleigh Retail Core,38,0.368421053,0.105263158,0.078947368,0.421052632,0.026315789
TC1011,Rayners Lane,82,0.268292683,0.085365854,0.231707317,0.329268293,0.085365854
TC1012,Raynes Park,67,0.268656716,0.164179104,0.164179104,0.313432836,0.089552239
TC1013,Reading,683,0.387994143,0.068814056,0.272327965,0.218155198,0.052708638
RC0492,Reading Retail Core,519,0.445086705,0.061657033,0.238921002,0.208092486,0.046242775
TC1014,Redbourn,2,0.5,0.5,0,0,0
TC1015,Redcar,288,0.357638889,0.083333333,0.256944444,0.201388889,0.100694444
RC0493,Redcar Retail Core,155,0.419354839,0.116129032,0.193548387,0.148387097,0.122580645
TC1016,Reddish,NA,NA,NA,NA,NA,NA
TC1017,Redditch,208,0.451923077,0.072115385,0.163461538,0.288461538,0.024038462
RC0494,Redditch Retail Core,152,0.532894737,0.085526316,0.151315789,0.210526316,0.019736842
TC1018,Redhill,146,0.417808219,0.095890411,0.191780822,0.273972603,0.020547945
RC0495,Redhill Retail Core,123,0.43902439,0.089430894,0.18699187,0.260162602,0.024390244
TC1019,Redruth,29,0.379310345,0.172413793,0.034482759,0.413793103,0
TC1020,Reigate,176,0.477272727,0.056818182,0.198863636,0.255681818,0.011363636
RC0496,Reigate Retail Core,61,0.573770492,0.081967213,0.114754098,0.229508197,0
